uf,cod_uf,cod_mun,municipio,populacao_raw,populacao,cod_ibge,municipio_clean
TO,170,83040,Goianorte,4832.0,4832,17083040,GOIANORTE
TO,170,90050,Goiatins,12851.0,12851,17090050,GOIATINS
TO,170,93020,Guaraí,25831.0,25831,17093020,GUARAI
TO,170,95000,Gurupi,90209.0,90209,17095000,GURUPI
TO,170,98070,Ipueiras,1626.0,1626,17098070,IPUEIRAS
TO,170,105080,Itacajá,6959.0,6959,170105080,ITACAJA
TO,170,107060,Itaguatins,5160.0,5160,170107060,ITAGUATINS
TO,170,109040,Itapiratins,3685.0,3685,170109040,ITAPIRATINS
TO,170,111000,Itaporã do Tocantins,2464.0,2464,170111000,ITAPORA DO TOCANTINS
TO,170,115060,Jaú do Tocantins,3396.0,3396,170115060,JAU DO TOCANTINS
TO,170,118030,Juarina,2308.0,2308,170118030,JUARINA
TO,170,119020,Lagoa da Confusão,16629.0,16629,170119020,LAGOA DA CONFUSAO
TO,170,119510,Lagoa do Tocantins,3613.0,3613,170119510,LAGOA DO TOCANTINS
TO,170,120090,Lajeado,3559.0,3559,170120090,LAJEADO
TO,170,121570,Lavandeira,1676.0,1676,170121570,LAVANDEIRA
TO,170,124050,Lizarda,2950.0,2950,170124050,LIZARDA
TO,170,124540,Luzinópolis,2811.0,2811,170124540,LUZINOPOLIS
TO,170,125040,Marianópolis do Tocantins,4793.0,4793,170125040,MARIANOPOLIS DO TOCANTINS
TO,170,127020,Mateiros,2922.0,2922,170127020,MATEIROS
TO,170,128010,Maurilândia do Tocantins,3171.0,3171,170128010,MAURILANDIA DO TOCANTINS
TO,170,132050,Miracema do Tocantins,18679.0,18679,170132050,MIRACEMA DO TOCANTINS
TO,170,133040,Miranorte,13073.0,13073,170133040,MIRANORTE
TO,170,136010,Monte do Carmo,5667.0,5667,170136010,MONTE DO CARMO
TO,170,137000,Monte Santo do Tocantins,2521.0,2521,170137000,MONTE SANTO DO TOCANTINS
TO,170,138090,Palmeiras do Tocantins,4850.0,4850,170138090,PALMEIRAS DO TOCANTINS
TO,170,139570,Muricilândia,3501.0,3501,170139570,MURICILANDIA
TO,170,142030,Natividade,8956.0,8956,170142030,NATIVIDADE
TO,170,143020,Nazaré,4672.0,4672,170143020,NAZARE
TO,170,148800,Nova Olinda,10600.0,10600,170148800,NOVA OLINDA
TO,170,150020,Nova Rosalândia,3382.0,3382,170150020,NOVA ROSALANDIA
TO,170,151010,Novo Acordo,4118.0,4118,170151010,NOVO ACORDO
TO,170,151500,Novo Alegre,1817.0,1817,170151500,NOVO ALEGRE
TO,170,152590,Novo Jardim,2251.0,2251,170152590,NOVO JARDIM
TO,170,155070,Oliveira de Fátima,1220.0,1220,170155070,OLIVEIRA DE FATIMA
TO,170,157050,Palmeirante,4905.0,4905,170157050,PALMEIRANTE
TO,170,157540,Palmeirópolis,7104.0,7104,170157540,PALMEIROPOLIS
TO,170,161090,Paraíso do Tocantins,55704.0,55704,170161090,PARAISO DO TOCANTINS
TO,170,162080,Paranã,10877.0,10877,170162080,PARANA
TO,170,163070,Pau D'Arco,4057.0,4057,170163070,PAU D'ARCO
TO,170,165050,Pedro Afonso,14895.0,14895,170165050,PEDRO AFONSO
TO,170,166040,Peixe,9384.0,9384,170166040,PEIXE
TO,170,166530,Pequizeiro,5035.0,5035,170166530,PEQUIZEIRO
TO,170,167030,Colméia,9155.0,9155,170167030,COLMEIA
TO,170,170080,Pindorama do Tocantins,4599.0,4599,170170080,PINDORAMA DO TOCANTINS
TO,170,172060,Piraquê,2229.0,2229,170172060,PIRAQUE
TO,170,175030,Pium,7408.0,7408,170175030,PIUM
TO,170,178000,Ponte Alta do Bom Jesus,4280.0,4280,170178000,PONTE ALTA DO BOM JESUS
TO,170,179090,Ponte Alta do Tocantins,7874.0,7874,170179090,PONTE ALTA DO TOCANTINS
TO,170,180060,Porto Alegre do Tocantins,2960.0,2960,170180060,PORTO ALEGRE DO TOCANTINS
TO,170,182040,Porto Nacional,69551.0,69551,170182040,PORTO NACIONAL
TO,170,183030,Praia Norte,9552.0,9552,170183030,PRAIA NORTE
TO,170,184020,Presidente Kennedy,3016.0,3016,170184020,PRESIDENTE KENNEDY
TO,170,184510,Pugmil,2223.0,2223,170184510,PUGMIL
TO,170,185010,Recursolândia,3454.0,3454,170185010,RECURSOLANDIA
TO,170,185500,Riachinho,4029.0,4029,170185500,RIACHINHO
TO,170,186590,Rio da Conceição,1827.0,1827,170186590,RIO DA CONCEICAO
TO,170,187090,Rio dos Bois,2845.0,2845,170187090,RIO DOS BOIS
TO,170,187580,Rio Sono,4718.0,4718,170187580,RIO SONO
TO,170,188080,Sampaio,4397.0,4397,170188080,SAMPAIO
TO,170,188400,Sandolândia,3900.0,3900,170188400,SANDOLANDIA
TO,170,188650,Santa Fé do Araguaia,7533.0,7533,170188650,SANTA FE DO ARAGUAIA
TO,170,188810,Santa Maria do Tocantins,2716.0,2716,170188810,SANTA MARIA DO TOCANTINS
TO,170,188990,Santa Rita do Tocantins,2299.0,2299,170188990,SANTA RITA DO TOCANTINS
TO,170,189070,Santa Rosa do Tocantins,4799.0,4799,170189070,SANTA ROSA DO TOCANTINS
TO,170,190040,Santa Tereza do Tocantins,2907.0,2907,170190040,SANTA TEREZA DO TOCANTINS
TO,170,200020,Santa Terezinha do Tocantins,2461.0,2461,170200020,SANTA TEREZINHA DO TOCANTINS
TO,170,201010,São Bento do Tocantins,6004.0,6004,170201010,SAO BENTO DO TOCANTINS
TO,170,201500,São Félix do Tocantins,1897.0,1897,170201500,SAO FELIX DO TOCANTINS
TO,170,202000,São Miguel do Tocantins,14116.0,14116,170202000,SAO MIGUEL DO TOCANTINS
TO,170,202590,São Salvador do Tocantins,2356.0,2356,170202590,SAO SALVADOR DO TOCANTINS
TO,170,203090,São Sebastião do Tocantins,4182.0,4182,170203090,SAO SEBASTIAO DO TOCANTINS
TO,170,204990,São Valério,4554.0,4554,170204990,SAO VALERIO
TO,170,206550,Silvanópolis,5259.0,5259,170206550,SILVANOPOLIS
TO,170,208040,Sítio Novo do Tocantins,11446.0,11446,170208040,SITIO NOVO DO TOCANTINS
TO,170,208530,Sucupira,1591.0,1591,170208530,SUCUPIRA
TO,170,209030,Taguatinga,14199.0,14199,170209030,TAGUATINGA
TO,170,209370,Taipas do Tocantins,2092.0,2092,170209370,TAIPAS DO TOCANTINS
TO,170,209780,Talismã,2505.0,2505,170209780,TALISMA
TO,170,210000,Palmas,328499.0,328499,170210000,PALMAS
TO,170,211090,Tocantínia,7802.0,7802,170211090,TOCANTINIA
TO,170,212080,Tocantinópolis,23225.0,23225,170212080,TOCANTINOPOLIS
TO,170,212570,Tupirama,2024.0,2024,170212570,TUPIRAMA
TO,170,213070,Tupiratins,1886.0,1886,170213070,TUPIRATINS
TO,170,220810,Wanderlândia,10734.0,10734,170220810,WANDERLANDIA
TO,170,221070,Xambioá,10636.0,10636,170221070,XAMBIOA
MA,210,00550,Açailândia,110611.0,110611,21000550,ACAILANDIA
MA,210,01050,Afonso Cunha,6303.0,6303,21001050,AFONSO CUNHA
MA,210,01540,Água Doce do Maranhão,12461.0,12461,21001540,AGUA DOCE DO MARANHAO
MA,210,02040,Alcântara,18721.0,18721,21002040,ALCANTARA
MA,210,03030,Aldeias Altas,23776.0,23776,21003030,ALDEIAS ALTAS
MA,210,04020,Altamira do Maranhão,6549.0,6549,21004020,ALTAMIRA DO MARANHAO
MA,210,04360,Alto Alegre do Maranhão,24528.0,24528,21004360,ALTO ALEGRE DO MARANHAO
MA,210,04770,Alto Alegre do Pindaré,26321.0,26321,21004770,ALTO ALEGRE DO PINDARE
MA,210,05010,Alto Parnaíba,11392.0,11392,21005010,ALTO PARNAIBA
MA,210,05500,Amapá do Maranhão,7380.0,7380,21005500,AMAPA DO MARANHAO
MA,210,06000,Amarante do Maranhão,38335.0,38335,21006000,AMARANTE DO MARANHAO
MA,210,07090,Anajatuba,26250.0,26250,21007090,ANAJATUBA
MA,210,08080,Anapurus,14113.0,14113,21008080,ANAPURUS
MA,210,08320,Apicum-Açu,18033.0,18033,21008320,APICUM-ACU
MA,210,08730,Araguanã,11297.0,11297,21008730,ARAGUANA
MA,210,09070,Araioses,40231.0,40231,21009070,ARAIOSES
MA,210,09560,Arame,26089.0,26089,21009560,ARAME
MA,210,10040,Arari,30555.0,30555,21010040,ARARI
MA,210,11030,Axixá,12091.0,12091,21011030,AXIXA
MA,210,12020,Bacabal,107755.0,107755,21012020,BACABAL
MA,210,12510,Bacabeira,17459.0,17459,21012510,BACABEIRA
MA,210,13010,Bacuri,16591.0,16591,21013010,BACURI
MA,210,13500,Bacurituba,5375.0,5375,21013500,BACURITUBA
MA,210,14000,Balsas,105974.0,105974,21014000,BALSAS
MA,210,15090,Barão de Grajaú,19493.0,19493,21015090,BARAO DE GRAJAU
MA,210,16080,Barra do Corda,87757.0,87757,21016080,BARRA DO CORDA
MA,210,17070,Barreirinhas,68234.0,68234,21017070,BARREIRINHAS
MA,210,17310,Belágua,8751.0,8751,21017310,BELAGUA
MA,210,17720,Bela Vista do Maranhão,12104.0,12104,21017720,BELA VISTA DO MARANHAO
MA,210,18060,Benedito Leite,5599.0,5599,21018060,BENEDITO LEITE
MA,210,19050,Bequimão,19968.0,19968,21019050,BEQUIMAO
MA,210,19390,Bernardo do Mearim,5989.0,5989,21019390,BERNARDO DO MEARIM
MA,210,19700,Boa Vista do Gurupi,7781.0,7781,21019700,BOA VISTA DO GURUPI
MA,210,20020,Bom Jardim,33936.0,33936,21020020,BOM JARDIM
MA,210,20360,Bom Jesus das Selvas,29606.0,29606,21020360,BOM JESUS DAS SELVAS
MA,210,20770,Bom Lugar,12371.0,12371,21020770,BOM LUGAR
MA,210,21010,Brejo,35354.0,35354,21021010,BREJO
MA,210,21500,Brejo de Areia,9363.0,9363,21021500,BREJO DE AREIA
MA,210,22000,Buriti,30866.0,30866,21022000,BURITI
MA,210,23090,Buriti Bravo,22938.0,22938,21023090,BURITI BRAVO
MA,210,23250,Buriticupu,56733.0,56733,21023250,BURITICUPU
MA,210,23580,Buritirana,13125.0,13125,21023580,BURITIRANA
MA,210,23740,Cachoeira Grande,10032.0,10032,21023740,CACHOEIRA GRANDE
MA,210,24080,Cajapió,10336.0,10336,21024080,CAJAPIO
MA,210,25070,Cajari,16680.0,16680,21025070,CAJARI
MA,210,25560,Campestre do Maranhão,12536.0,12536,21025560,CAMPESTRE DO MARANHAO
MA,210,26060,Cândido Mendes,20440.0,20440,21026060,CANDIDO MENDES
MA,210,27050,Cantanhede,25059.0,25059,21027050,CANTANHEDE
MA,210,27540,Capinzal do Norte,11681.0,11681,21027540,CAPINZAL DO NORTE
MA,210,28040,Carolina,24619.0,24619,21028040,CAROLINA
MA,210,29030,Carutapera,24906.0,24906,21029030,CARUTAPERA
MA,210,30000,Caxias,163546.0,163546,21030000,CAXIAS
MA,210,31090,Cedral,10446.0,10446,21031090,CEDRAL
MA,210,31250,Central do Maranhão,7220.0,7220,21031250,CENTRAL DO MARANHAO
MA,210,31580,Centro do Guilherme,12693.0,12693,21031580,CENTRO DO GUILHERME
MA,210,31740,Centro Novo do Maranhão,16477.0,16477,21031740,CENTRO NOVO DO MARANHAO
MA,210,32080,Chapadinha,84395.0,84395,21032080,CHAPADINHA
MA,210,32570,Cidelândia,13141.0,13141,21032570,CIDELANDIA
MA,210,33070,Codó,118283.0,118283,21033070,CODO
MA,210,34060,Coelho Neto,42841.0,42841,21034060,COELHO NETO
MA,210,35050,Colinas,41788.0,41788,21035050,COLINAS
MA,210,35540,Conceição do Lago-Açu,15278.0,15278,21035540,CONCEICAO DO LAGO-ACU
MA,210,36040,Coroatá,61337.0,61337,21036040,COROATA
MA,210,37030,Cururupu,32602.0,32602,21037030,CURURUPU
MA,210,37520,Davinópolis,14828.0,14828,21037520,DAVINOPOLIS
MA,210,38020,Dom Pedro,23594.0,23594,21038020,DOM PEDRO
MA,210,39010,Duque Bacelar,10443.0,10443,21039010,DUQUE BACELAR
MA,210,40080,Esperantinópolis,18734.0,18734,21040080,ESPERANTINOPOLIS
MA,210,40570,Estreito,34321.0,34321,21040570,ESTREITO
MA,210,40730,Feira Nova do Maranhão,8237.0,8237,21040730,FEIRA NOVA DO MARANHAO
MA,210,40810,Fernando Falcão,11219.0,11219,21040810,FERNANDO FALCAO
MA,210,40990,Formosa da Serra Negra,18150.0,18150,21040990,FORMOSA DA SERRA NEGRA
MA,210,41070,Fortaleza dos Nogueiras,12963.0,12963,21041070,FORTALEZA DOS NOGUEIRAS
MA,210,42060,Fortuna,17347.0,17347,21042060,FORTUNA
MA,210,43050,Godofredo Viana,10424.0,10424,21043050,GODOFREDO VIANA
MA,210,44040,Gonçalves Dias,17580.0,17580,21044040,GONCALVES DIAS
MA,210,45030,Governador Archer,10476.0,10476,21045030,GOVERNADOR ARCHER
MA,210,45520,Governador Edison Lobão,18963.0,18963,21045520,GOVERNADOR EDISON LOBAO
MA,210,46020,Governador Eugênio Barros,14264.0,14264,21046020,GOVERNADOR EUGENIO BARROS
MA,210,46280,Governador Luiz Rocha,7216.0,7216,21046280,GOVERNADOR LUIZ ROCHA
MA,210,46510,Governador Newton Bello,10993.0,10993,21046510,GOVERNADOR NEWTON BELLO
MA,210,46770,Governador Nunes Freire,23526.0,23526,21046770,GOVERNADOR NUNES FREIRE
MA,210,47010,Graça Aranha,6160.0,6160,21047010,GRACA ARANHA
MA,210,48000,Grajaú,76837.0,76837,21048000,GRAJAU
MA,210,49090,Guimarães,10439.0,10439,21049090,GUIMARAES
MA,210,50050,Humberto de Campos,26550.0,26550,21050050,HUMBERTO DE CAMPOS
MA,210,51040,Icatu,25332.0,25332,21051040,ICATU
MA,210,51530,Igarapé do Meio,14383.0,14383,21051530,IGARAPE DO MEIO
MA,210,52030,Igarapé Grande,10461.0,10461,21052030,IGARAPE GRANDE
MA,210,53020,Imperatriz,285806.0,285806,21053020,IMPERATRIZ
MA,210,53510,Itaipava do Grajaú,14142.0,14142,21053510,ITAIPAVA DO GRAJAU
MA,210,54010,Itapecuru Mirim,62264.0,62264,21054010,ITAPECURU MIRIM
MA,210,54270,Itinga do Maranhão,22896.0,22896,21054270,ITINGA DO MARANHAO
MA,210,54500,Jatobá,7593.0,7593,21054500,JATOBA
MA,210,54760,Jenipapo dos Vieiras,17529.0,17529,21054760,JENIPAPO DOS VIEIRAS
MA,210,55000,João Lisboa,25311.0,25311,21055000,JOAO LISBOA
MA,210,56090,Joselândia,15227.0,15227,21056090,JOSELANDIA
MA,210,56580,Junco do Maranhão,5282.0,5282,21056580,JUNCO DO MARANHAO
MA,210,57080,Lago da Pedra,45865.0,45865,21057080,LAGO DA PEDRA
MA,210,58070,Lago do Junco,9687.0,9687,21058070,LAGO DO JUNCO
MA,210,59060,Lago Verde,15069.0,15069,21059060,LAGO VERDE
MA,210,59220,Lagoa do Mato,10806.0,10806,21059220,LAGOA DO MATO
MA,210,59480,Lago dos Rodrigues,8962.0,8962,21059480,LAGO DOS RODRIGUES
MA,210,59630,Lagoa Grande do Maranhão,11731.0,11731,21059630,LAGOA GRANDE DO MARANHAO
MA,210,59890,Lajeado Novo,7232.0,7232,21059890,LAJEADO NOVO
MA,210,60030,Lima Campos,11559.0,11559,21060030,LIMA CAMPOS
MA,210,61020,Loreto,11884.0,11884,21061020,LORETO
MA,210,62010,Luís Domingues,7366.0,7366,21062010,LUIS DOMINGUES
MA,210,63000,Magalhães de Almeida,13933.0,13933,21063000,MAGALHAES DE ALMEIDA
MA,210,63260,Maracaçumé,21730.0,21730,21063260,MARACACUME
MA,210,63590,Marajá do Sena,7153.0,7153,21063590,MARAJA DO SENA
MA,210,63750,Maranhãozinho,14092.0,14092,21063750,MARANHAOZINHO
MA,210,64090,Mata Roma,17581.0,17581,21064090,MATA ROMA
MA,210,65080,Matinha,22540.0,22540,21065080,MATINHA
MA,210,66070,Matões,33327.0,33327,21066070,MATOES
MA,210,66310,Matões do Norte,18021.0,18021,21066310,MATOES DO NORTE
MA,210,66720,Milagres do Maranhão,9065.0,9065,21066720,MILAGRES DO MARANHAO
MA,210,67060,Mirador,21536.0,21536,21067060,MIRADOR
MA,210,67550,Miranda do Norte,24373.0,24373,21067550,MIRANDA DO NORTE
MA,210,68050,Mirinzal,14298.0,14298,21068050,MIRINZAL
MA,210,69040,Monção,28563.0,28563,21069040,MONCAO
MA,210,70010,Montes Altos,9306.0,9306,21070010,MONTES ALTOS
MA,210,71000,Morros,19015.0,19015,21071000,MORROS
MA,210,72090,Nina Rodrigues,14589.0,14589,21072090,NINA RODRIGUES
MA,210,72580,Nova Colinas,5148.0,5148,21072580,NOVA COLINAS
MA,210,73080,Nova Iorque,4409.0,4409,21073080,NOVA IORQUE
MA,210,73570,Nova Olinda do Maranhão,14379.0,14379,21073570,NOVA OLINDA DO MARANHAO
MA,210,74070,Olho d'Água das Cunhãs,18288.0,18288,21074070,OLHO D'AGUA DAS CUNHAS
MA,210,74560,Olinda Nova do Maranhão,13921.0,13921,21074560,OLINDA NOVA DO MARANHAO
MA,210,75060,Paço do Lumiar,153158.0,153158,21075060,PACO DO LUMIAR
MA,210,76050,Palmeirândia,21657.0,21657,21076050,PALMEIRANDIA
MA,210,77040,Paraibano,18589.0,18589,21077040,PARAIBANO
MA,210,78030,Parnarama,32232.0,32232,21078030,PARNARAMA
MA,210,79020,Passagem Franca,17591.0,17591,21079020,PASSAGEM FRANCA
MA,210,80090,Pastos Bons,19266.0,19266,21080090,PASTOS BONS
MA,210,80580,Paulino Neves,17578.0,17578,21080580,PAULINO NEVES
MA,210,81080,Paulo Ramos,20798.0,20798,21081080,PAULO RAMOS
MA,210,82070,Pedreiras,38252.0,38252,21082070,PEDREIRAS
MA,210,82560,Pedro do Rosário,24955.0,24955,21082560,PEDRO DO ROSARIO
MA,210,83060,Penalva,33496.0,33496,21083060,PENALVA
MA,210,84050,Peri Mirim,11229.0,11229,21084050,PERI MIRIM
MA,210,84540,Peritoró,20903.0,20903,21084540,PERITORO
MA,210,85040,Pindaré-Mirim,32542.0,32542,21085040,PINDARE-MIRIM
MA,210,86030,Pinheiro,88091.0,88091,21086030,PINHEIRO
MA,210,87020,Pio XII,22374.0,22374,21087020,PIO XII
MA,210,88010,Pirapemas,18132.0,18132,21088010,PIRAPEMAS
MA,210,89000,Poção de Pedras,17394.0,17394,21089000,POCAO DE PEDRAS
MA,210,90070,Porto Franco,24571.0,24571,21090070,PORTO FRANCO
MA,210,90560,Porto Rico do Maranhão,6092.0,6092,21090560,PORTO RICO DO MARANHAO
MA,210,91060,Presidente Dutra,46606.0,46606,21091060,PRESIDENTE DUTRA
MA,210,92050,Presidente Juscelino,11616.0,11616,21092050,PRESIDENTE JUSCELINO
MA,210,92390,Presidente Médici,4717.0,4717,21092390,PRESIDENTE MEDICI
MA,210,92700,Presidente Sarney,17925.0,17925,21092700,PRESIDENTE SARNEY
MA,210,93040,Presidente Vargas,10791.0,10791,21093040,PRESIDENTE VARGAS
MA,210,94030,Primeira Cruz,13920.0,13920,21094030,PRIMEIRA CRUZ
MA,210,94520,Raposa,32156.0,32156,21094520,RAPOSA
MA,210,95020,Riachão,22740.0,22740,21095020,RIACHAO
MA,210,95510,Ribamar Fiquene,7601.0,7601,21095510,RIBAMAR FIQUENE
MA,210,96010,Rosário,39761.0,39761,21096010,ROSARIO
MA,210,97000,Sambaíba,6234.0,6234,21097000,SAMBAIBA
MA,210,97590,Santa Filomena do Maranhão,6833.0,6833,21097590,SANTA FILOMENA DO MARANHAO
MA,210,98090,Santa Helena,43200.0,43200,21098090,SANTA HELENA
MA,210,99080,Santa Inês,88249.0,88249,21099080,SANTA INES
MA,210,100050,Santa Luzia,58839.0,58839,210100050,SANTA LUZIA
MA,210,100390,Santa Luzia do Paruá,24890.0,24890,210100390,SANTA LUZIA DO PARUA
MA,210,101040,Santa Quitéria do Maranhão,24495.0,24495,210101040,SANTA QUITERIA DO MARANHAO
MA,210,102030,Santa Rita,38542.0,38542,210102030,SANTA RITA
MA,210,102370,Santana do Maranhão,10759.0,10759,210102370,SANTANA DO MARANHAO
MA,210,102780,Santo Amaro do Maranhão,14287.0,14287,210102780,SANTO AMARO DO MARANHAO
MA,210,103020,Santo Antônio dos Lopes,14628.0,14628,210103020,SANTO ANTONIO DOS LOPES
MA,210,104010,São Benedito do Rio Preto,18810.0,18810,210104010,SAO BENEDITO DO RIO PRETO
MA,210,105000,São Bento,48166.0,48166,210105000,SAO BENTO
MA,210,106090,São Bernardo,27910.0,27910,210106090,SAO BERNARDO
MA,210,106580,São Domingos do Azeitão,8236.0,8236,210106580,SAO DOMINGOS DO AZEITAO
MA,210,107080,São Domingos do Maranhão,35247.0,35247,210107080,SAO DOMINGOS DO MARANHAO
MA,210,108070,São Félix de Balsas,4491.0,4491,210108070,SAO FELIX DE BALSAS
MA,210,108560,São Francisco do Brejão,9202.0,9202,210108560,SAO FRANCISCO DO BREJAO
MA,210,109060,São Francisco do Maranhão,12360.0,12360,210109060,SAO FRANCISCO DO MARANHAO
MA,210,110030,São João Batista,18889.0,18889,210110030,SAO JOAO BATISTA
MA,210,110290,São João do Carú,12360.0,12360,210110290,SAO JOAO DO CARU
MA,210,110520,São João do Paraíso,10091.0,10091,210110520,SAO JOAO DO PARAISO
MA,210,110780,São João do Soter,17253.0,17253,210110780,SAO JOAO DO SOTER
MA,210,111020,São João dos Patos,25910.0,25910,210111020,SAO JOAO DOS PATOS
MA,210,112010,São José de Ribamar,259164.0,259164,210112010,SAO JOSE DE RIBAMAR
MA,210,112500,São José dos Basílios,7094.0,7094,210112500,SAO JOSE DOS BASILIOS
MA,210,113000,São Luís,1089215.0,1089215,210113000,SAO LUIS
MA,210,114090,São Luís Gonzaga do Maranhão,18123.0,18123,210114090,SAO LUIS GONZAGA DO MARANHAO
MA,210,115080,São Mateus do Maranhão,40177.0,40177,210115080,SAO MATEUS DO MARANHAO
MA,210,115320,São Pedro da Água Branca,14786.0,14786,210115320,SAO PEDRO DA AGUA BRANCA
MA,210,115730,São Pedro dos Crentes,5993.0,5993,210115730,SAO PEDRO DOS CRENTES
MA,210,116070,São Raimundo das Mangabeiras,19158.0,19158,210116070,SAO RAIMUNDO DAS MANGABEIRAS
MA,210,116310,São Raimundo do Doca Bezerra,5761.0,5761,210116310,SAO RAIMUNDO DO DOCA BEZERRA
MA,210,116720,São Roberto,4577.0,4577,210116720,SAO ROBERTO
MA,210,117060,São Vicente Ferrer,19865.0,19865,210117060,SAO VICENTE FERRER
MA,210,117220,Satubinha,8821.0,8821,210117220,SATUBINHA
MA,210,117480,Senador Alexandre Costa,10447.0,10447,210117480,SENADOR ALEXANDRE COSTA
MA,210,117630,Senador La Rocque,15044.0,15044,210117630,SENADOR LA ROCQUE
MA,210,117890,Serrano do Maranhão,10475.0,10475,210117890,SERRANO DO MARANHAO
MA,210,118050,Sítio Novo,17464.0,17464,210118050,SITIO NOVO
MA,210,119040,Sucupira do Norte,10471.0,10471,210119040,SUCUPIRA DO NORTE
MA,210,119530,Sucupira do Riachão,5081.0,5081,210119530,SUCUPIRA DO RIACHAO
MA,210,120010,Tasso Fragoso,9130.0,9130,210120010,TASSO FRAGOSO
MA,210,121000,Timbiras,27328.0,27328,210121000,TIMBIRAS
MA,210,122090,Timon,182711.0,182711,210122090,TIMON
MA,210,122330,Trizidela do Vale,23097.0,23097,210122330,TRIZIDELA DO VALE
MA,210,122740,Tufilândia,5633.0,5633,210122740,TUFILANDIA
MA,210,123080,Tuntum,37364.0,37364,210123080,TUNTUM
MA,210,124070,Turiaçu,38993.0,38993,210124070,TURIACU
MA,210,124560,Turilândia,33219.0,33219,210124560,TURILANDIA
MA,210,125060,Tutóia,55076.0,55076,210125060,TUTOIA
MA,210,126050,Urbano Santos,34143.0,34143,210126050,URBANO SANTOS
MA,210,127040,Vargem Grande,44444.0,44444,210127040,VARGEM GRANDE
MA,210,128030,Viana,53176.0,53176,210128030,VIANA
MA,210,128520,Vila Nova dos Martírios,10561.0,10561,210128520,VILA NOVA DOS MARTIRIOS
MA,210,129020,Vitória do Mearim,31859.0,31859,210129020,VITORIA DO MEARIM
MA,210,130090,Vitorino Freire,31920.0,31920,210130090,VITORINO FREIRE
MA,210,140070,Zé Doca,41815.0,41815,210140070,ZE DOCA
PI,220,00530,Acauã,6323.0,6323,22000530,ACAUA
PI,220,01030,Agricolândia,5016.0,5016,22001030,AGRICOLANDIA
PI,220,02020,Água Branca,18095.0,18095,22002020,AGUA BRANCA
PI,220,02510,Alagoinha do Piauí,6876.0,6876,22002510,ALAGOINHA DO PIAUI
PI,220,02770,Alegrete do Piauí,4707.0,4707,22002770,ALEGRETE DO PIAUI
PI,220,03010,Alto Longá,13729.0,13729,22003010,ALTO LONGA
PI,220,04000,Altos,50094.0,50094,22004000,ALTOS
PI,220,04590,Alvorada do Gurguéia,5474.0,5474,22004590,ALVORADA DO GURGUEIA
PI,220,05090,Amarante,17594.0,17594,22005090,AMARANTE
PI,220,06080,Angical do Piauí,6991.0,6991,22006080,ANGICAL DO PIAUI
PI,220,07070,Anísio de Abreu,9649.0,9649,22007070,ANISIO DE ABREU
PI,220,08060,Antônio Almeida,3234.0,3234,22008060,ANTONIO ALMEIDA
PI,220,09050,Aroazes,5413.0,5413,22009050,AROAZES
PI,220,09540,Aroeiras do Itaim,2777.0,2777,22009540,AROEIRAS DO ITAIM
PI,220,10020,Arraial,4517.0,4517,22010020,ARRAIAL
PI,220,10510,Assunção do Piauí,7596.0,7596,22010510,ASSUNCAO DO PIAUI
PI,220,11010,Avelino Lopes,11118.0,11118,22011010,AVELINO LOPES
PI,220,11500,Baixa Grande do Ribeiro,13983.0,13983,22011500,BAIXA GRANDE DO RIBEIRO
PI,220,11760,Barra D'Alcântara,4099.0,4099,22011760,BARRA D'ALCANTARA
PI,220,12000,Barras,49703.0,49703,22012000,BARRAS
PI,220,13090,Barreiras do Piauí,3336.0,3336,22013090,BARREIRAS DO PIAUI
PI,220,14080,Barro Duro,6731.0,6731,22014080,BARRO DURO
PI,220,15070,Batalha,27129.0,27129,22015070,BATALHA
PI,220,15560,Bela Vista do Piauí,4225.0,4225,22015560,BELA VISTA DO PIAUI
PI,220,15720,Belém do Piauí,3515.0,3515,22015720,BELEM DO PIAUI
PI,220,16060,Beneditinos,10093.0,10093,22016060,BENEDITINOS
PI,220,17050,Bertolínia,5715.0,5715,22017050,BERTOLINIA
PI,220,17390,Betânia do Piauí,6596.0,6596,22017390,BETANIA DO PIAUI
PI,220,17700,Boa Hora,7140.0,7140,22017700,BOA HORA
PI,220,18040,Bocaina,4118.0,4118,22018040,BOCAINA
PI,220,19030,Bom Jesus,30658.0,30658,22019030,BOM JESUS
PI,220,19190,Bom Princípio do Piauí,5805.0,5805,22019190,BOM PRINCIPIO DO PIAUI
PI,220,19290,Bonfim do Piauí,6117.0,6117,22019290,BONFIM DO PIAUI
PI,220,19450,Boqueirão do Piauí,6751.0,6751,22019450,BOQUEIRAO DO PIAUI
PI,220,19600,Brasileira,8684.0,8684,22019600,BRASILEIRA
PI,220,19880,Brejo do Piauí,3964.0,3964,22019880,BREJO DO PIAUI
